PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks,Bzone,S_NAME_ref,lon_ref,lat_ref,choice_zone,選択ゾーン,Year
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,天山,1800000,,１Ｋ,20,90000.0,,,,1990年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2021年第4四半期,,,松山市13区,天山町,132.781306,33.822541,11.0,[np.float64(30.0)],2021
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,天山,1800000,,１Ｋ,20,90000.0,,,,1990年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2021年第4四半期,改装済み,,松山市13区,天山三丁目,132.77507,33.820404,11.0,[np.float64(30.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,西石井,14000000,,,140,100000.0,台形,5.5,105.0,1986年,軽量鉄骨造,共同住宅,その他,東,道路,4.0,第１種低層住居専用地域,50.0,80.0,2021年第4四半期,,,松山市13区,西石井一丁目,132.773743,33.817485,11.0,[np.float64(30.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,三津,9700000,,,370,26216.216216216217,不整形,,100.0,1957年,,倉庫,店舗,西,市道,4.6,商業地域,80.0,400.0,2021年第4四半期,,,松山市17区,古三津一丁目,132.724338,33.85945,15.0,[np.float64(14.0)],2021
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,安城寺町,14000000,,３ＬＤＫ,65,215384.61538461538,,,,1997年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2021年第4四半期,改装済み,,松山市19区,安城寺町,132.740779,33.877886,17.0,[np.float64(16.0)],2021
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,石手,17000000,,３ＬＤＫ＋Ｓ,75,226666.66666666666,,,,2001年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2021年第4四半期,改装済み,,松山市22区,石手四丁目,132.792136,33.84424,1.0,[np.float64(9.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,石手,73000000,,,185,394594.5945945946,ほぼ整形,14.5,, ,,,住宅,西,市道,4.0,第１種中高層住居専用地域,60.0,200.0,2021年第4四半期,,,松山市10区,石手白石,132.803288,33.845421,8.0,[np.float64(9.0)],2021
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,一番町,850000000,,,590,1440677.9661016949,不整形,,9999.0, ,ＲＣ、鉄骨造,事務所,その他,南,国道,30.0,商業地域,80.0,500.0,2021年第4四半期,,,松山市3区,一番町二丁目,132.771399,33.841193,1.0,"[np.float64(0.0), np.float64(1.0)]",2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,馬木町,22000000,,,135,162962.96296296295,ほぼ整形,8.0,90.0,2021年,木造,住宅,住宅,北,市道,4.7,第１種住居地域,60.0,200.0,2021年第4四半期,,,松山市19区,馬木町,132.743774,33.892012,17.0,[np.float64(18.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,馬木町,7500000,,,80,93750.0,ほぼ整形,6.5,95.0,2009年,木造,住宅,住宅,南,私道,4.0,第１種住居地域,60.0,200.0,2021年第4四半期,,,松山市19区,馬木町,132.743774,33.892012,17.0,[np.float64(18.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北久米町,32000000,,,140,228571.42857142858,ほぼ長方形,9.4,105.0,2021年,木造,住宅,住宅,南,私道,4.3,第１種住居地域,60.0,200.0,2021年第4四半期,,,松山市11区,北久米町,132.801787,33.812875,9.0,[np.float64(23.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,三町,35000000,,,530,66037.7358490566,ほぼ長方形,15.9,210.0,1987年,木造,住宅,その他,東,市道,5.1,第１種中高層住居専用地域,60.0,200.0,2021年第4四半期,,,松山市10区,三町二丁目,132.795923,33.826205,8.0,[np.float64(8.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,三町,12000000,,,155,77419.35483870968,ほぼ台形,10.0,120.0,1982年,ＲＣ,住宅,住宅,南,市道,3.5,第１種低層住居専用地域,50.0,80.0,2021年第4四半期,,,松山市10区,三町二丁目,132.795923,33.826205,8.0,[np.float64(8.0)],2021
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,道後湯之町,42000000,,,125,336000.0,不整形,5.3,195.0, ,,,店舗,西,市道,6.0,商業地域,80.0,400.0,2021年第4四半期,,,松山市22区,道後湯之町,132.785435,33.851256,1.0,[np.float64(9.0)],2021
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,道後湯之町,12000000,,,60,200000.0,不整形,9.1,75.0,1977年,木造,住宅、店舗,店舗,南東,県道,12.0,商業地域,80.0,400.0,2021年第4四半期,,,松山市22区,道後湯之町,132.785435,33.851256,1.0,[np.float64(9.0)],2021
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,永木町,21000000,,,120,175000.0,ほぼ整形,6.0,240.0,1984年,鉄骨造,住宅、駐車場,住宅,南西,市道,4.0,近隣商業地域,80.0,300.0,2021年第4四半期,,,松山市5区,永木町二丁目,132.774825,33.835291,3.0,[np.float64(2.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,畑寺,24000000,,,110,218181.81818181818,ほぼ長方形,9.5,100.0,2021年,木造,住宅,,北東,私道,40.0,第１種低層住居専用地域,60.0,200.0,2021年第4四半期,,,松山市10区,畑寺町,132.808304,33.832816,8.0,[np.float64(8.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,東野,6000000,,,290,20689.655172413793,台形,20.0,85.0,1971年,木造,住宅,住宅,東,私道,,第１種低層住居専用地域,50.0,80.0,2021年第4四半期,,,松山市10区,東野四丁目,132.803932,33.841863,8.0,[np.float64(8.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,東野,38000000,,,160,237500.0,長方形,10.7,105.0,2021年,木造,住宅,住宅,北東,私道,,第１種低層住居専用地域,50.0,80.0,2021年第4四半期,,,松山市10区,東野一丁目,132.79538,33.842464,8.0,[np.float64(8.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,古川南,26000000,,,100,260000.0,ほぼ長方形,6.5,80.0,2022年,木造,住宅,住宅,西,私道,4.0,第１種低層住居専用地域,50.0,80.0,2021年第4四半期,,,松山市14区,古川南一丁目,132.764602,33.807859,12.0,[np.float64(30.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,古川南,17000000,,,140,121428.57142857143,長方形,10.7,110.0,1990年,木造,住宅,住宅,東,道路,4.0,第１種低層住居専用地域,50.0,80.0,2021年第4四半期,,,松山市14区,古川南一丁目,132.764602,33.807859,12.0,[np.float64(30.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,古川南,43000000,,,145,296551.724137931,不整形,11.0,105.0,2021年,軽量鉄骨造,住宅,住宅,北,私道,5.0,第１種低層住居専用地域,50.0,80.0,2021年第4四半期,,,松山市14区,古川南一丁目,132.764602,33.807859,12.0,[np.float64(30.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,堀江町,18000000,,,160,112500.0,ほぼ整形,,95.0, ,木造,住宅,住宅,南西,市道,3.0,近隣商業地域,80.0,200.0,2021年第4四半期,,,松山市19区,堀江町,132.754013,33.907094,17.0,[np.float64(19.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,堀江町,22000000,,,140,157142.85714285713,不整形,6.5,95.0,2021年,木造,住宅,住宅,西,市道,4.0,第１種住居地域,60.0,200.0,2021年第4四半期,,,松山市19区,堀江町,132.754013,33.907094,17.0,[np.float64(19.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,三津,20000000,,,140,142857.14285714287,ほぼ台形,8.7,130.0,1998年,木造,住宅,住宅,東,市道,4.5,商業地域,80.0,400.0,2021年第4四半期,,調停・競売等,松山市17区,古三津六丁目,132.721454,33.856259,15.0,[np.float64(14.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南江戸,54000000,,,150,360000.0,ほぼ長方形,11.0,105.0,2022年,木造,住宅,住宅,北,市道,4.0,第１種住居地域,60.0,200.0,2021年第4四半期,,,松山市23区,南江戸一丁目,132.750113,33.838131,0.0,[np.float64(5.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南江戸,57000000,,,160,356250.0,台形,12.4,105.0,2022年,木造,住宅,住宅,北,私道,5.0,第１種住居地域,60.0,200.0,2021年第4四半期,,,松山市5区,南江戸六丁目,132.739187,33.839692,3.0,[np.float64(5.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南江戸,35000000,,,280,125000.0,ほぼ長方形,17.1,250.0,1982年,ＲＣ,共同住宅,その他,東,市道,5.6,準工業地域,60.0,200.0,2021年第4四半期,,,松山市5区,南江戸六丁目,132.737121,33.842402,3.0,[np.float64(5.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南江戸,23000000,,,280,82142.85714285714,ほぼ長方形,17.0,250.0,1982年,ＲＣ,共同住宅,住宅,東,市道,6.0,準工業地域,60.0,200.0,2021年第4四半期,,,松山市5区,南江戸二丁目,132.747443,33.836973,3.0,[np.float64(5.0)],2021
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,宮田町,23000000,,３ＬＤＫ,75,306666.6666666667,,,,2003年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2021年第4四半期,,,松山市6区,宮田町,132.753057,33.842473,4.0,[np.float64(5.0)],2021
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,持田町,24000000,,３ＬＤＫ,65,369230.76923076925,,,, ,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2021年第4四半期,,,松山市3区,持田町二丁目,132.78006,33.842393,1.0,"[np.float64(9.0), np.float64(1.0)]",2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,山越町,5100000,,,80,63750.0,ほぼ長方形,6.3,50.0,1964年,木造,住宅,,東,市道,2.7,第１種住居地域,60.0,200.0,2021年第4四半期,,調停・競売等,松山市7区,山越町,132.756388,33.855214,5.0,[np.float64(7.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,吉藤,17000000,,,145,117241.37931034483,ほぼ長方形,13.9,110.0,1996年,軽量鉄骨造,住宅,その他,南,私道,4.0,第１種低層住居専用地域,50.0,80.0,2021年第4四半期,,,松山市18区,吉藤三丁目,132.75634,33.870785,16.0,[np.float64(17.0)],2021
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,和気町,12000000,,,55,218181.81818181818,,,,1996年,ＳＲＣ,,住宅,,,,準工業地域,60.0,200.0,2021年第4四半期,,,松山市19区,和気町二丁目,132.731594,33.899065,17.0,[np.float64(18.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北条辻,21000000,,,160,131250.0,ほぼ整形,,, ,,,住宅,北,私道,44.0,準工業地域,60.0,200.0,2021年第4四半期,,,松山市27区,北条辻,132.770721,33.976572,18.0,[np.float64(37.0)],2021
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,東雲町,28000000,,４ＬＤＫ,80,350000.0,,,,2009年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2021年第4四半期,改装済み,,松山市3区,東雲町,132.773943,33.845258,1.0,[np.float64(1.0)],2021
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,石風呂町,5000000,,,175,28571.428571428572,長方形,11.5,95.0,1989年,木造,住宅,住宅,東,市道,6.0,第１種低層住居専用地域,50.0,80.0,2022年第1四半期,,,松山市17区,石風呂町,132.716727,33.870759,15.0,[np.float64(15.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,和泉北,55000000,,,290,189655.1724137931,台形,17.0,240.0,2017年,木造,共同住宅,その他,北,市道,2.8,第１種住居地域,60.0,200.0,2022年第1四半期,,,松山市5区,和泉北二丁目,132.756168,33.823841,3.0,[np.float64(30.0)],2022
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,祝谷東町,2000000,,１Ｋ,20,100000.0,,,,1990年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2022年第1四半期,未改装,調停・競売等,松山市3区,祝谷東町,132.786991,33.859081,1.0,[np.float64(9.0)],2022
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,大手町,330000000,,,700,471428.5714285714,不整形,30.5,, ,,事務所、店舗,店舗,北西,市道,,商業地域,80.0,500.0,2022年第1四半期,,,松山市2区,大手町二丁目,132.75355,33.839804,0.0,[np.float64(5.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,鴨川,13000000,,,130,100000.0,ほぼ長方形,16.0,105.0,1988年,木造,住宅,その他,東,国道,25.0,近隣商業地域,80.0,200.0,2022年第1四半期,,,松山市18区,鴨川一丁目,132.753331,33.8736,16.0,"[np.float64(16.0), np.float64(17.0)]",2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,来住町,41000000,,,175,234285.7142857143,ほぼ長方形,10.0,, ,,,住宅,西,市道,5.0,第２種中高層住居専用地域,60.0,200.0,2022年第1四半期,,,松山市11区,来住町,132.804498,33.811512,9.0,[np.float64(23.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,来住町,11000000,,,100,110000.0,不整形,11.5,85.0,1993年,木造,住宅,事務所,西,私道,4.3,第２種中高層住居専用地域,60.0,200.0,2022年第1四半期,,,松山市11区,来住町,132.804498,33.811512,9.0,[np.float64(23.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,来住町,50000000,,,500,100000.0,ほぼ台形,26.5,260.0,1992年,木造,住宅、その他,事務所,東,市道,13.5,第１種住居地域,60.0,200.0,2022年第1四半期,,,松山市11区,来住町,132.800191,33.806067,9.0,[np.float64(23.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,来住町,22000000,,,120,183333.33333333334,ほぼ長方形,10.0,105.0,2006年,,住宅,住宅,東,市道,4.0,第１種低層住居専用地域,50.0,80.0,2022年第1四半期,,調停・競売等,松山市11区,来住町,132.800191,33.806067,9.0,[np.float64(23.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,来住町,30000000,,,340,88235.29411764706,ほぼ台形,9.0,150.0,1988年,軽量鉄骨造,住宅,住宅,北西,私道,4.0,市街化調整区域,70.0,200.0,2022年第1四半期,,,松山市11区,来住町,132.804498,33.811512,9.0,[np.float64(23.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,久保田町,20000000,,,100,200000.0,長方形,7.4,95.0,2021年,木造,住宅,住宅,南,市道,4.0,第１種住居地域,60.0,200.0,2022年第1四半期,,,松山市15区,久保田町,132.720637,33.822204,13.0,[np.float64(11.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,桑原,12000000,,,240,50000.0,台形,16.5,105.0,1973年,木造,住宅,住宅,東,市道,4.0,第１種低層住居専用地域,50.0,80.0,2022年第1四半期,,,松山市10区,桑原二丁目,132.791667,33.83589,8.0,[np.float64(8.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,正円寺,35000000,,,145,241379.3103448276,ほぼ長方形,10.4,105.0,2022年,木造,住宅,住宅,南,市道,5.0,第１種低層住居専用地域,50.0,80.0,2022年第1四半期,,,松山市10区,正円寺一丁目,132.79629,33.840565,8.0,[np.float64(8.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,太山寺町,14000000,,,150,93333.33333333333,ほぼ整形,13.2,90.0,1973年,木造,住宅,住宅,南,市道,5.3,市街化調整区域,70.0,200.0,2022年第1四半期,,,松山市19区,太山寺町,132.725799,33.886672,17.0,[np.float64(18.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,鷹子町,18000000,,,195,92307.69230769231,ほぼ長方形,13.0,85.0,1971年,木造,住宅,住宅,東,市道,4.0,第１種住居地域,60.0,200.0,2022年第1四半期,,,松山市11区,鷹子町,132.813915,33.817865,9.0,[np.float64(23.0)],2022
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,中央,1700000,,,15,113333.33333333333,,,,1988年,ＲＣ,,,,,,第２種住居地域,60.0,200.0,2022年第1四半期,,,松山市7区,中央一丁目,132.751618,33.854127,5.0,[np.float64(7.0)],2022
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,中央,2300000,,１Ｋ,15,153333.33333333334,,,,1990年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2022年第1四半期,未改装,,松山市7区,中央一丁目,132.751618,33.854127,5.0,[np.float64(7.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,辻町,46000000,,,135,340740.74074074073,ほぼ長方形,13.5,, ,,,住宅,西,私道,4.3,第１種住居地域,60.0,200.0,2022年第1四半期,,,松山市6区,辻町,132.748804,33.843221,4.0,[np.float64(6.0)],2022
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,道後樋又,1800000,,１Ｋ,15,120000.0,,,,1985年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2022年第1四半期,未改装,,松山市3区,道後樋又,132.772264,33.852354,1.0,[np.float64(9.0)],2022
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,道後樋又,680000,,１Ｒ,15,45333.333333333336,,,,1985年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2022年第1四半期,未改装,,松山市3区,道後樋又,132.772264,33.852354,1.0,[np.float64(9.0)],2022
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,二番町,36000000,,,125,288000.0,ほぼ長方形,5.0,250.0,2001年,鉄骨造,住宅、店舗,店舗,南,市道,6.0,商業地域,80.0,400.0,2022年第1四半期,,,松山市1区,二番町三丁目,132.768866,33.839563,0.0,"[np.float64(0.0), np.float64(1.0)]",2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,祓川,26000000,,,370,70270.27027027027,ほぼ長方形,28.0,125.0,1994年,木造,住宅,住宅,西,市道,4.0,第１種住居地域,60.0,200.0,2022年第1四半期,,,松山市17区,祓川二丁目,132.721143,33.86097,15.0,[np.float64(13.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,姫原,130000000,,,1200,108333.33333333333,ほぼ台形,33.1,9999.0,1988年,ＲＣ,共同住宅、事務所、店舗,住宅,南,市道,5.8,第１種住居地域,60.0,200.0,2022年第1四半期,,,松山市7区,姫原一丁目,132.762576,33.866307,5.0,[np.float64(7.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,平井町,19000000,,,165,115151.51515151515,ほぼ台形,8.5,95.0,2002年,木造,住宅,住宅,北西,県道,4.0,第１種住居地域,60.0,200.0,2022年第1四半期,,,松山市9区,平井町,132.835118,33.823296,7.0,[np.float64(28.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,平井町,5000000,,,290,17241.379310344826,不整形,,65.0,1976年,木造,,その他,南,私道,3.0,市街化調整区域,70.0,200.0,2022年第1四半期,,,松山市9区,平井町,132.835118,33.823296,7.0,[np.float64(28.0)],2022
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,本町,19000000,,２ＬＤＫ,65,292307.6923076923,,,, ,,住宅,住宅,,,,,,,2022年第1四半期,改装済み,,松山市2区,本町二丁目,132.758474,33.844001,0.0,"[np.float64(5.0), np.float64(6.0), np.float64(7.0)]",2022
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,本町,4000000,,４ＬＤＫ,95,42105.26315789474,,,, ,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2022年第1四半期,未改装,,松山市7区,本町五丁目,132.758649,33.850245,5.0,"[np.float64(5.0), np.float64(6.0), np.float64(7.0)]",2022
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,本町,7200000,,１ＤＫ,35,205714.2857142857,,,,1981年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2022年第1四半期,,,松山市7区,本町四丁目,132.758643,33.848493,5.0,"[np.float64(5.0), np.float64(6.0), np.float64(7.0)]",2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,溝辺町,12000000,,,110,109090.90909090909,ほぼ長方形,11.0,100.0,1981年,木造,住宅、事務所,住宅,北東,市道,4.0,第１種住居地域,60.0,200.0,2022年第1四半期,,,松山市8区,溝辺町,132.809004,33.851193,6.0,[np.float64(24.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南梅本町,6500000,,,105,61904.76190476191,正方形,10.9,65.0,1973年,木造,住宅,住宅,西,市道,4.0,第１種中高層住居専用地域,60.0,200.0,2022年第1四半期,,,松山市9区,南梅本町,132.840799,33.800713,7.0,[np.float64(28.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南梅本町,30000000,,,145,206896.55172413794,ほぼ台形,10.0,100.0,2021年,木造,住宅,住宅,南,私道,4.5,第１種中高層住居専用地域,60.0,200.0,2022年第1四半期,,,松山市9区,南梅本町,132.840799,33.800713,7.0,[np.float64(28.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南梅本町,29000000,,,145,200000.0,不整形,12.5,100.0,2022年,木造,,住宅,北,私道,4.5,第１種中高層住居専用地域,60.0,200.0,2022年第1四半期,,,松山市9区,南梅本町,132.840799,33.800713,7.0,[np.float64(28.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南梅本町,76000000,,,950,80000.0,不整形,32.0,700.0,2000年,木造,共同住宅,住宅,北西,市道,5.0,第１種中高層住居専用地域,60.0,200.0,2022年第1四半期,,,松山市9区,南梅本町,132.840799,33.800713,7.0,[np.float64(28.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南梅本町,40000000,,,145,275862.0689655172,ほぼ長方形,10.0,100.0,2021年,木造,住宅,住宅,東,市道,3.7,第１種住居地域,60.0,200.0,2022年第1四半期,,,松山市9区,南梅本町,132.840799,33.800713,7.0,[np.float64(28.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,湯渡町,6000000,,,115,52173.913043478264,ほぼ長方形,9.4,70.0,1962年,木造,住宅,その他,東,私道,2.7,第１種住居地域,60.0,200.0,2022年第1四半期,,,松山市3区,湯渡町,132.783494,33.840201,1.0,[np.float64(2.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,鹿峰,15000000,,,240,62500.0,ほぼ長方形,9.5,130.0,1994年,軽量鉄骨造,住宅,住宅,東,県道,9.8,第１種住居地域,60.0,200.0,2022年第1四半期,,調停・競売等,松山市27区,鹿峰,132.771539,33.939925,18.0,[np.float64(39.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,上難波,2500000,,,230,10869.565217391304,ほぼ整形,,100.0, ,木造,住宅,倉庫,北,道路,4.0,市街化調整区域,70.0,200.0,2022年第1四半期,,,松山市27区,上難波,132.800763,33.987229,18.0,[np.float64(35.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北条,47000000,,,990,47474.74747474748,袋地等,,, ,,,その他,北,市道,4.0,第１種住居地域,60.0,200.0,2022年第1四半期,,,松山市27区,北条辻,132.764306,33.974034,18.0,[np.float64(37.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北条,11000000,,,185,59459.45945945946,ほぼ台形,,135.0, ,木造,住宅,住宅,南,市道,6.0,第１種低層住居専用地域,60.0,100.0,2022年第1四半期,,,松山市27区,北条,132.778815,33.978349,18.0,[np.float64(37.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,居相,23000000,,,250,92000.0,ほぼ長方形,15.0,145.0,1987年,木造,住宅,住宅,北,市道,6.0,第１種低層住居専用地域,50.0,80.0,2022年第1四半期,,,松山市14区,居相四丁目,132.770307,33.807682,12.0,[np.float64(30.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,居相,30000000,,,165,181818.18181818182,ほぼ長方形,10.0,110.0,2012年,木造,住宅,住宅,南,市道,4.5,第１種低層住居専用地域,50.0,80.0,2022年第1四半期,,,松山市14区,居相二丁目,132.771429,33.810211,12.0,[np.float64(30.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北井門,68000000,,,180,377777.77777777775,不整形,34.7,125.0,2017年,木造,住宅,,北,国道,12.0,市街化調整区域,70.0,200.0,2022年第1四半期,,,松山市14区,北井門五丁目,132.770391,33.8035,12.0,[np.float64(30.0)],2022
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北井門,19000000,,,165,115151.51515151515,ほぼ長方形,,, ,,,その他,北,国道,60.0,市街化調整区域,70.0,200.0,2022年第1四半期,,,松山市14区,北井門三丁目,132.774977,33.805536,12.0,[np.float64(30.0)],2022
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,北斎院町,18000000,,３ＬＤＫ＋Ｓ,155,116129.03225806452,,,75.0,1973年,木造,,,南,私道,4.0,第１種住居地域,60.0,200.0,2022年第1四半期,,,松山市16区,北斎院町,132.725208,33.838992,14.0,[np.float64(10.0)],2022
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,久保田町,20000000,,４ＬＤＫ,110,181818.18181818182,,,100.0,2021年,木造,,,南,私道,4.0,準工業地域,60.0,160.0,2022年第1四半期,,,松山市15区,久保田町,132.720637,33.822204,13.0,[np.float64(11.0)],2022
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,久保田町,23000000,,４ＬＤＫ,110,209090.9090909091,,,100.0,2021年,木造,,,南,公道,4.0,準工業地域,60.0,160.0,2022年第1四半期,,,松山市15区,久保田町,132.720637,33.822204,13.0,[np.float64(11.0)],2022
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,久保田町,22000000,,４ＬＤＫ＋Ｓ,100,220000.0,,,95.0,2021年,木造,,,南,公道,4.0,第１種住居地域,60.0,200.0,2022年第1四半期,,,松山市15区,久保田町,132.720637,33.822204,13.0,[np.float64(11.0)],2022
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,久保田町,21000000,,４ＬＤＫ＋Ｓ,100,210000.0,,,95.0,2021年,木造,,,南,公道,4.0,第１種住居地域,60.0,200.0,2022年第1四半期,,,松山市15区,久保田町,132.720637,33.822204,13.0,[np.float64(11.0)],2022
